beta_norm_mean,Market Sharpe Ratio,Expected Return,Volatility,R2,SR,IR,Alpha,Precision,Recall,Accuracy,feature_complexity_ratio,param_complexity_ratio,n_params,hidden_size,train_window,num_layers,dropout,seq_len
19.137420662695373,0.6724513096819877,1.0096183743420426,2.857559516572057,-0.3617707215307149,0.35331490682412314,0.2716403296362153,0.06468570075306147,0.6168359941944848,0.6640625,0.5514981273408239,0.3888888888888889,875.5833333333334,31521,32,36,4,0.25,12
26.44801276318825,0.6724513096819877,0.5870983844217512,3.447643779759982,-0.6229186653239343,0.1702897462517499,0.12616078146726536,0.03624645278960632,0.6103896103896104,0.6609375,0.5440074906367042,0.3888888888888889,3344.027777777778,120385,64,36,4,0.25,12
37.00168269677948,0.6724513096819877,0.49103281396299153,3.7546910508356843,-0.8436592939425009,0.13077848678220863,0.09014532924898566,0.028205655083816894,0.6023564064801178,0.6390625,0.5308988764044944,0.3888888888888889,13059.583333333334,470145,128,36,4,0.25,12
19.361935967365618,0.6781657446624462,0.8382193683055625,2.6313284429303585,-0.33655554457603953,0.3185536836184866,0.19206445413175913,0.04211538841939925,0.6104651162790697,0.6687898089171974,0.5440613026819924,0.23333333333333334,525.35,31521,32,60,4,0.25,12
26.780886452801862,0.6781657446624462,0.7878097348544587,3.0646081940405336,-0.47050165018397605,0.2570670327079465,0.16866767231869337,0.04307502755480096,0.5985507246376811,0.6576433121019108,0.5287356321839081,0.23333333333333334,2006.4166666666667,120385,64,60,4,0.25,12
37.76911167278806,0.6781657446624462,0.5106938761590253,3.2013456687646102,-0.6224841515661099,0.15952475271316158,0.12548077736590987,0.03347561192779766,0.6020260492040521,0.6624203821656051,0.5335249042145593,0.23333333333333334,7835.75,470145,128,60,4,0.25,12
26.548570683955038,0.6361514499216312,0.6843170184669392,3.8777795312262002,-0.9736901854395175,0.17647135763041946,0.1683756639438054,0.05441030859982583,0.6123076923076923,0.613251155624037,0.5393772893772893,1.1666666666666667,5442.75,65313,32,12,8,0.25,12
36.73772252679403,0.6361514499216312,0.6780426033997828,3.869559348044151,-0.9693489485862365,0.17522475879391694,0.1671633705289624,0.05390404859007622,0.6123076923076923,0.613251155624037,0.5393772893772893,1.1666666666666667,21125.416666666668,253505,64,12,8,0.25,12
51.395668234491666,0.6361514499216312,0.6775035179577992,3.865395218781331,-0.9660205244300872,0.17527406115315686,0.16700572069832398,0.05379525952470265,0.6117103235747303,0.6117103235747303,0.5384615384615384,1.1666666666666667,83210.75,998529,128,12,8,0.25,12
27.566308075014007,0.6724513096819877,1.1573893078003503,2.2938722479745426,-0.1868532144702444,0.5045570034784235,0.31255397162176785,0.05974657345811634,0.6273712737127372,0.7234375,0.5767790262172284,0.3888888888888889,1814.25,65313,32,36,8,0.25,12
38.07725802330545,0.6724513096819877,1.0679645734497059,2.5553296143722752,-0.26169262567695006,0.41793613138712626,0.2824377912879166,0.06014347102465908,0.6312154696132597,0.7140625,0.5786516853932584,0.3888888888888889,7041.805555555556,253505,64,36,8,0.25,12
