date,wg_dp,wg_dy,wg_ep,wg_de,wg_bm,wg_ntis,wg_tbl,wg_lty,wg_ltr,wg_infl,wg_svar,wg_dfy,wg_dfr,wg_tms,wg_mkt_lag1
1924-08-01,-2.8443998776654107,-2.8106459928535537,-2.2890792780880425,-0.5553205995773681,0.5310159401,,0.019,0.0391,,-0.0058479532,0.0006937238,0.0174,,0.020100000000000003,0.04634994206257215
1924-09-01,-2.831593035843227,-2.841275736559644,-2.2838429111843053,-0.5477501246589216,0.5360604886,,0.0214,0.0392,,0.0058823529,0.0008699719,0.017799999999999996,,0.0178,0.034330011074197087
1924-10-01,-2.8154207676880607,-2.8284786246055176,-2.2752512462930103,-0.5401695213950506,0.5314241784,,0.0241,0.0387,,0.0058479532,0.0011261584,0.016999999999999994,,0.014599999999999998,-0.009635974304068484
1924-11-01,-2.866853805194588,-2.8124983911790116,-2.3339858395365836,-0.5328679656580049,0.497749775,,0.0258,0.039,,0.0,0.0009510546,0.016,,0.0132,-0.01297297297297284
1924-12-01,-2.916295442905956,-2.8637581093780744,-2.3910291349851716,-0.525266307920785,0.4588830802,,0.0257,0.0396,,0.0058139535,0.0010657235,0.015100000000000002,,0.013900000000000003,0.0558598028477546
1925-01-01,-2.949195072983412,-2.908688088703595,-2.403230842728169,-0.5459642302552435,0.4478095392,,0.0261,0.0396,,0.0,0.0010541617,0.014899999999999997,,0.013500000000000002,0.053941908713692976
1925-02-01,-2.9502948919794845,-2.9418242530959757,-2.384277082509689,-0.5660178094697956,0.4523887435,,0.0262,0.0395,,-0.0057803468,0.0010555413,0.014100000000000001,,0.0133,0.04133858267716528
1925-03-01,-2.916207950014698,-2.942800210217224,-2.330893474257968,-0.5853144757567299,0.52248394,,0.0278,0.0396,,0.0058139535,0.0029532947,0.014500000000000006,,0.011800000000000005,0.008506616257088817
1925-04-01,-2.8981254758335826,-2.9087690209176995,-2.293868330779629,-0.6042571450539538,0.5082909758,,0.0278,0.0393,,-0.0057803468,0.0007462061,0.015400000000000004,,0.011500000000000003,-0.026241799437675684
1925-05-01,-2.9225133460053474,-2.890916653406475,-2.3007018532660806,-0.6218114927392666,0.469411312,,0.0273,0.0387,,0.0058139535,0.0005203227,0.014699999999999998,,0.011399999999999997,-0.010587102983638186
1925-06-01,-2.9329313723149606,-2.915182190810678,-2.2933684378891215,-0.6395629344258391,0.465613312,,0.0286,0.0379,,0.0115606936,0.0008416071,0.013499999999999998,,0.009300000000000003,0.032101167315175205
1925-07-01,-2.9530525462289186,-2.9256535720408046,-2.296298588231225,-0.656753957997694,0.4558702638,,0.0306,0.0379,,0.0114285714,0.0003774898,0.0133,,0.007300000000000004,0.017907634307257503
1925-08-01,-2.9594217738729744,-2.9459987535408336,-2.2867117438377558,-0.6727100300352187,0.4320725315,,0.0301,0.0385,,0.0,0.0005439025,0.013399999999999995,,0.008400000000000001,0.02777777777777768
1925-09-01,-2.9750952556976147,-2.9522471616142525,-2.286212473924127,-0.6888827817734877,0.4252056322,,0.0317,0.0385,,0.0,0.001456289,0.0133,,0.0068000000000000005,0.013513513513513598
1925-10-01,-3.000453240002179,-2.96797175203328,-2.2958792841268543,-0.7045739558753248,0.3919049149,,0.0353,0.0382,,0.0,0.0007475307,0.013199999999999996,,0.0029,0.023111111111111082
1925-11-01,-3.0241921692110205,-2.993547949405645,-2.3050350738030296,-0.7191570954079904,0.4037595976,,0.0365,0.0379,,0.0169491525,0.002719478,0.0133,,0.0014000000000000054,0.0330147697654215
1925-12-01,-3.033349137125298,-3.0171675542740557,-2.2993799620450974,-0.7339691750802004,0.3893782714,,0.0351,0.038,,-0.0055555556,0.0005126819,0.012999999999999998,,0.0029,0.03111858704793935
1926-01-01,-3.0431497539114507,-3.0209266171267406,-2.3224034190005765,-0.7207463349108741,0.3876707976,,0.0349,0.0374,0.0138,0.0,0.0008574283,0.012700000000000003,-0.0066,0.0025000000000000022,0.016313213703099683
1926-02-01,-2.98592827345737,-3.0308796613196365,-2.2782529923345147,-0.707675281122855,0.394362555,,0.0318,0.0372,0.0063,0.0,0.0010985957,0.012499999999999997,-0.0018000000000000004,0.005399999999999995,0.022471910112359605
1926-03-01,-2.912874361929868,-2.973806912925025,-2.2173204413393575,-0.6955539205905101,0.4940908444,,0.0314,0.0371,0.0041,-0.0055865922,0.0060155996,0.0126,0.004299999999999999,0.005700000000000004,-0.04395604395604402
1926-04-01,-2.9233322437454254,-2.9008981708831523,-2.240556117450967,-0.6827761262944582,0.4829169856,,0.0308,0.0368,0.0076,0.0056179775,0.0014659152,0.012400000000000001,0.0021000000000000003,0.005999999999999998,-0.059113300492610765
1926-05-01,-2.9191476321588268,-2.9114977860984226,-2.2490082098440096,-0.6701394223148174,0.4838597225,,0.0317,0.0369,0.0014,-0.0055865922,0.0006903572,0.011499999999999996,0.003,0.005200000000000003,0.022687609075043635
1926-06-01,-2.9497289202917383,-2.907451592395635,-2.292088428188703,-0.6576404921030355,0.4534762154,,0.0293,0.0368,0.0038,-0.0056179775,0.0006016892,0.010800000000000004,-0.0034,0.0075,0.007679180887371961
1926-07-01,-2.982619860461496,-2.9381680978906624,-2.3373437263592196,-0.6452761341022764,0.4332625796,,0.0311,0.037,0.0004,-0.011299435,0.0006428884,0.010799999999999997,0.0053,0.005899999999999999,0.04318374259102464
1926-08-01,-2.9881276741687715,-2.9711911646378732,-2.3550844176785315,-0.63304325649024,0.427050643,,0.0327,0.0373,0.0,-0.0057142857,0.001208628,0.0109,0.0044,0.0046,0.045454545454545414
1926-09-01,-2.999470595664598,-2.9768281189148382,-2.3785317234455787,-0.6209388722190196,0.4387129401,,0.0342,0.0372,0.0038,0.0057471264,0.0007407694,0.010700000000000001,0.0019000000000000002,0.0029999999999999957,0.017080745341614856
1926-10-01,-2.956452299385551,-2.988297295066473,-2.346686727764657,-0.6097655716208942,0.4603343062,,0.0358,0.0367,0.0102,0.0057142857,0.0021611479,0.010999999999999996,-0.0005000000000000004,0.000900000000000005,0.022900763358778775
1926-11-01,-2.9674986002671386,-2.9454024631989664,-2.369588342121646,-0.5979102581454925,0.443308847,,0.0335,0.0358,0.016,0.0056818182,0.0005385885,0.0109,-0.0103,0.0022999999999999965,-0.0313432835820896
1926-12-01,-2.9730123516104965,-2.9565695297349484,-2.3868372906027187,-0.5861750610077776,0.441475827,0.0508761773,0.0307,0.0354,0.0078,0.0,0.0004646178,0.010000000000000002,-0.0021999999999999997,0.004699999999999999,0.02234206471494593
1927-01-01,-2.9423744954802977,-2.9633490471657282,-2.374773287950336,-0.5676012075299617,0.4437056454,0.0508237847,0.0323,0.0351,0.0075,-0.011299435,0.0004698947,0.009499999999999995,-0.0018999999999999998,0.002799999999999997,0.016578749058025588
1927-02-01,-2.979534685857688,-2.9329458542023983,-2.4303527809018184,-0.5491819049558697,0.4285008644,0.0516676427,0.0329,0.0347,0.0088,-0.0057142857,0.0002873343,0.0092,-0.0019000000000000006,0.001800000000000003,-0.02075611564121571
1927-03-01,-2.9765350967384903,-2.9700532591362996,-2.445078688279091,-0.5314564084593991,0.4697651174,0.046356576,0.032,0.0331,0.0253,-0.0057471264,0.0009241928,0.0092,-0.017,0.0010999999999999968,0.04769114307342903
1927-04-01,-2.984224989684853,-2.967142723773978,-2.4713086271267533,-0.5129163625580997,0.4567541302,0.0505140243,0.0339,0.0333,-0.0005,0.0,0.0006025886,0.009000000000000001,0.006,-0.0005999999999999964,0.006502890173410325
1927-05-01,-3.025963333903549,-2.9750582588294914,-2.5314458282011136,-0.4945175057024356,0.4347826087,0.0552753898,0.0333,0.0327,0.0109,0.0057803468,0.0003917338,0.009300000000000003,-0.012,-0.0006000000000000033,0.017229002153625217
1927-06-01,-3.0073088413829887,-3.0167428736163475,-2.531329948947166,-0.4759788924358226,0.4523852494,0.0588219162,0.0307,0.0334,-0.0069,0.0114942529,0.000824577,0.0097,0.0112,0.0026999999999999975,0.05222300635144683
1927-07-01,-3.0611442423635555,-2.9981726218366576,-2.6037073677609404,-0.4574368746026151,0.414553473,0.0597499253,0.0296,0.0333,0.005,-0.0170454545,0.0004257798,0.009500000000000001,-0.0047,0.003700000000000002,-0.009389671361502372
1927-08-01,-3.0957644793000663,-3.0522252643210757,-2.6567416907622547,-0.4390227885378113,0.3962274092,0.0545217717,0.027,0.0329,0.0076,-0.0057803468,0.0012764139,0.0092,0.0007000000000000001,0.005899999999999999,0.06499661475964791
1927-09-01,-3.1290969856214144,-3.0867910045009577,-2.70775852835696,-0.4213384572644545,0.380586062,0.0946129771,0.0268,0.033,0.0018,0.0058139535,0.0011233495,0.008799999999999995,0.0131,0.006200000000000001,0.04450095359186257
1927-10-01,-3.065649786808161,-3.1202033184512947,-2.6628754017455085,-0.4027743850626522,0.4138006933,0.0943667354,0.0308,0.0325,0.0099,0.0057803468,0.0015593375,0.0087,-0.004400000000000001,0.0017000000000000001,0.04321363359707853
1927-11-01,-3.122543243905227,-3.056965521704212,-2.738217959637492,-0.38432528426773527,0.3793955905,0.0822671859,0.0304,0.032,0.0097,-0.0057471264,0.0009296591,0.008599999999999997,-0.0029000000000000007,0.0016000000000000007,-0.053092182030338386
1927-12-01,-3.1326669593102214,-3.113803867861922,-2.7669421798515708,-0.36572477945865034,0.3746885899,0.0764711093,0.0317,0.0316,0.0072,0.0,0.0006042041,0.008599999999999997,-0.0004000000000000002,-9.999999999999593e-05,0.06777572396796039
1928-01-01,-3.1188940057555414,-3.124003298732349,-2.7413239201531368,-0.37757008560240474,0.3786696208,0.0626014543,0.0331,0.0321,-0.0036,0.0,0.0008605259,0.008899999999999998,0.0063,-0.0010000000000000009,0.019042123485285778
1928-02-01,-3.092631200264226,-3.1104324168079502,-2.704291341681525,-0.38833985858270104,0.3860765992,0.0551726339,0.0333,0.0318,0.0061,-0.0115606936,0.0006911239,0.0087,0.0006999999999999992,-0.0015000000000000013,-0.005096262740656887
1928-03-01,-3.1869801169732312,-3.0841140191763516,-2.7882889551740218,-0.39869116179920955,0.363254838,0.0543639372,0.0327,0.0317,0.0045,0.0,0.0013810077,0.008599999999999997,-0.0003999999999999993,-0.0010000000000000009,-0.01764371087080241
1928-04-01,-3.2104305739429475,-3.178534866047978,-2.8008319345531763,-0.40959863938977137,0.3680952606,0.0493720638,0.0362,0.0319,-0.0004,0.0,0.0014879603,0.0087,0.0018,-0.004300000000000005,0.10834298957126287
1928-05-01,-3.214759309356361,-3.2021805271495007,-2.795243412804587,-0.41951589655177374,0.3543969792,0.0471873758,0.039,0.0327,-0.0077,0.0058479532,0.0018988588,0.009299999999999996,-9.99999999999994e-05,-0.0063,0.03240982749607957
1928-06-01,-3.1651103413352613,-3.2064533048696435,-2.7352537801029375,-0.4298565612323235,0.3702999477,0.0502987889,0.0392,0.0326,0.0041,-0.0058139535,0.0036454766,0.009800000000000003,-0.006500000000000001,-0.006600000000000002,0.012658227848101333
1928-07-01,-3.1693017120072557,-3.156872758637516,-2.7293774073743142,-0.4399243046329413,0.3606481481,0.0593803298,0.0412,0.0344,-0.0217,0.0,0.0016749799,0.0097,0.0207,-0.0068000000000000005,-0.04049999999999998
1928-08-01,-3.232747345766866,-3.1612528880671054,-2.7836705027155286,-0.44907684305133744,0.3240297825,0.0573989063,0.0436,0.0341,0.0076,0.0,0.0012293169,0.0097,0.0007000000000000001,-0.009500000000000001,0.012506513809275477
1928-09-01,-3.24831764752255,-3.2246422992806028,-2.790435378809159,-0.4578822687133908,0.3281658101,0.0279800569,0.0457,0.0346,-0.0041,0.0116959064,0.0006504642,0.009799999999999996,0.0071,-0.011099999999999999,0.07411219763252719
1928-10-01,-3.2546798722520296,-3.2402777650116406,-2.7874588847192325,-0.46722098753279695,0.3089308376,0.0340193716,0.047,0.0336,0.0158,-0.0057803468,0.0006788455,0.0097,-0.0075000000000000015,-0.013400000000000002,0.02395783421178721
1928-11-01,-3.3600854785928385,-3.2468226889729865,-2.8843765853385652,-0.4757088932542732,0.2655259391,0.0383720096,0.0426,0.0338,0.0003,0.0,0.0015232957,0.0097,-0.0039,-0.008800000000000002,0.014506317267196867
1928-12-01,-3.355050779026374,-3.3521718956890725,-2.8704483503594855,-0.4846024286668882,0.2596666667,0.0630687383,0.0426,0.034,0.0004,-0.0058139535,0.00407747,0.009899999999999999,0.008,-0.008599999999999997,0.11992619926199266
1929-01-01,-3.398869091902564,-3.3433547392631824,-2.9122885064846367,-0.4865805854179278,0.2453466033,0.0784486564,0.0466,0.0349,-0.009,0.0,0.0017008226,0.010100000000000005,0.0133,-0.011700000000000002,0.002883031301482708
1929-02-01,-3.381463717505205,-3.3873082695014882,-2.892954222061762,-0.48850949544344335,0.2454238997,0.0717831373,0.0439,0.0363,-0.0157,0.0,0.0026701165,0.009999999999999995,0.018699999999999998,-0.007600000000000003,0.05708418891170419
1929-03-01,-3.3676876027632776,-3.3700350216815824,-2.876600971954538,-0.49108663080873977,0.2723004695,0.0798045664,0.046,0.0377,-0.0144,-0.0058479532,0.0036114071,0.0109,0.0057,-0.008300000000000002,-0.005827505827505797
1929-04-01,-3.3723199951442497,-3.3563880475093444,-2.87940665167523,-0.4929133434690193,0.2633969119,0.0993226329,0.048,0.0358,0.0275,-0.0058823529,0.0023043615,0.011100000000000006,-0.0256,-0.012200000000000003,-0.0023446658851112856
1929-05-01,-3.3174131151779016,-3.3611466945461244,-2.8227168733417947,-0.494696241836107,0.2827746209,0.1179866681,0.0509,0.0373,-0.0162,0.0059171598,0.0047598084,0.011000000000000003,0.0207,-0.013600000000000001,0.01605953779866831
1929-06-01,-3.412850827452387,-3.3063632789913164,-2.9164139411384964,-0.4964368863138911,0.2535805819,0.1161973604,0.048,0.0367,0.011,0.0058823529,0.0013403801,0.011700000000000002,-0.0156,-0.011299999999999998,-0.04279105628373181
1929-07-01,-3.4465309229636762,-3.401921756920197,-2.9483941590093683,-0.49813676395430806,0.2418751798,0.1106879396,0.0455,0.0369,0.0,0.0116959064,0.0012818127,0.011799999999999998,0.002,-0.008599999999999997,0.11236407571486118
1929-08-01,-3.5292027813850915,-3.435720006859461,-3.029405488660579,-0.4997972927245124,0.2211237609,0.115277315,0.047,0.0375,-0.0034,0.0,0.003382102,0.012500000000000004,0.0054,-0.009500000000000001,0.04561911658218665
1929-09-01,-3.468391946857843,-3.5185074922683435,-2.966972121378728,-0.5014198254791146,0.2448682487,0.1213901177,0.0458,0.0375,0.0027,0.0,0.0033922824,0.013199999999999996,0.0006999999999999997,-0.008300000000000002,0.0979916897506925
1929-10-01,-3.2355776744861324,-3.457809837527306,-2.731935686091567,-0.5036419883945654,0.307484187,0.159611836,0.0437,0.0347,0.0382,0.0,0.0535075427,0.013400000000000002,-0.030899999999999997,-0.009000000000000001,-0.04888047934405548
1929-11-01,-3.0815276337169775,-3.225106374618837,-2.5763428898410723,-0.505184743875905,0.3519564763,0.1770397921,0.0347,0.0331,0.0236,0.0,0.0364487459,0.012699999999999996,-0.0254,-0.0016000000000000042,-0.19927055702917773
1929-12-01,-3.0961838528587347,-3.0711648466814307,-2.5894904663776543,-0.5066933864810803,0.3384578236,0.1635221721,0.0303,0.034,-0.0089,-0.0057803468,0.0102146296,0.012799999999999999,0.0281,0.003700000000000002,-0.13374741200828144
1930-01-01,-3.1559566483872836,-3.0953594505037167,-2.683560950405732,-0.472395697981552,0.3148162012,0.1533141989,0.0339,0.0347,-0.0057,-0.0058139535,0.0014331608,0.0126,0.0116,0.0008000000000000021,0.02533460803059251
1930-02-01,-3.176302786999981,-3.1550300073943367,-2.7401315120924,-0.4361712749075811,0.3102061894,0.1592556286,0.0336,0.0339,0.0129,-0.0058479532,0.0017247059,0.012000000000000004,-0.0057,0.00030000000000000165,0.06247086247086253
1930-03-01,-3.2523454066516373,-3.175479826352773,-2.8528966467296186,-0.39944875992201867,0.3191191891,0.1454961766,0.0295,0.0335,0.0083,-0.0058823529,0.0015040436,0.011099999999999999,0.0055,0.0040000000000000036,0.021500658183413845
1930-04-01,-3.241930723020351,-3.2515231227117907,-2.8805407231958373,-0.36138999982451386,0.3269705977,0.1296808921,0.03,0.0338,-0.0016,0.0059171598,0.0019338617,0.011000000000000003,0.01,0.003799999999999998,0.07989690721649478
1930-05-01,-3.224403528573771,-3.2410064610803566,-2.903358953422976,-0.3210445751507953,0.3319155124,0.1249268071,0.0241,0.0329,0.0139,-0.0058823529,0.0046934394,0.011200000000000002,-0.008199999999999999,0.008799999999999999,-0.009546539379475028
1930-06-01,-3.0437895685077705,-3.2235826789483664,-2.7638295421499,-0.27996002635787065,0.4033754529,0.1310010449,0.0189,0.0328,0.0051,-0.0059171598,0.0144478616,0.0121,0.005899999999999999,0.013900000000000003,-0.016465863453815288
1930-07-01,-3.0789704001769915,-3.0429693921238807,-2.8417836751662406,-0.23718672501075116,0.3901876149,0.1405508333,0.0183,0.0327,0.0034,-0.0119047619,0.0049204458,0.012500000000000004,0.0022,0.0144,-0.16455696202531633
1930-08-01,-3.085563805859762,-3.078048505105297,-2.8939344843348067,-0.19162932152495543,0.3797521005,0.121494954,0.0153,0.0328,0.0013,-0.0060240964,0.0040499265,0.0126,0.012299999999999998,0.0175,0.03665689149560114
1930-09-01,-2.945380788855969,-3.0847450564536727,-2.8004061690091038,-0.1449746198468653,0.4455832113,0.1272003762,0.0177,0.0324,0.0074,0.0060606061,0.0037384063,0.012299999999999998,0.0034000000000000002,0.014699999999999998,0.007543611504007508
1930-10-01,-2.8516165967426623,-2.9445627092521067,-2.755498291049657,-0.09611830569300543,0.4979547314,0.129491358,0.0174,0.0324,0.0035,-0.0060240964,0.0128766664,0.015199999999999998,0.0019000000000000002,0.015,-0.13008890968647646
1930-11-01,-2.828613198662547,-2.850697056447984,-2.7848543444689824,-0.043758854193564796,0.5046708308,0.1377528675,0.014,0.0322,0.0042,-0.0060606061,0.0071600721,0.017800000000000003,-0.005399999999999999,0.0182,-0.08875739644970404
1930-12-01,-2.7506665032566295,-2.827796538755991,-2.7609230034238186,0.010256500167189108,0.5547454126,0.1138858911,0.0148,0.033,-0.007,-0.0182926829,0.0081663293,0.02190000000000001,-0.001999999999999999,0.0182,-0.02184179456906732
1931-01-01,-2.812065030515869,-2.7643308654506873,-2.8400733647223793,0.02800833420651022,0.5391520019,0.0897221289,0.0124,0.0343,-0.0121,-0.0124223602,0.0052243116,0.0199,0.0324,0.021899999999999996,-0.07423053711526861
1931-02-01,-2.9343009170996464,-2.8260235904868964,-2.980785967088283,0.04648504998863674,0.4796679626,0.082543575,0.0106,0.0338,0.0085,-0.0125786164,0.0028846263,0.019499999999999997,-0.001700000000000001,0.0232,0.04889178617992185
1931-03-01,-2.8766851413918313,-2.948350691335129,-2.9426431091836287,0.06595796779179736,0.529125087,0.0739801542,0.0138,0.0332,0.0104,-0.0063694268,0.0041687518,0.020499999999999997,-0.0009999999999999992,0.0194,0.1143567433188315
1931-04-01,-2.7901576631692486,-2.890935128063235,-2.8765512022775326,0.08639353910828357,0.6032144983,0.0777810128,0.0149,0.0327,0.0086,-0.0064102564,0.0067092657,0.0232,-0.0018999999999999998,0.0178,-0.06915783602900161
1931-05-01,-2.6571775020649273,-2.8047231380642614,-2.764937575504262,0.10776007343933452,0.7099486221,0.0713815383,0.0088,0.0317,0.0145,-0.0129032258,0.0069106954,0.02779999999999999,-0.0011000000000000003,0.022899999999999997,-0.09586578789694433
1931-06-01,-2.802012671807667,-2.6718471524382497,-2.9323744896709107,0.13036181786324355,0.6072712745,0.0637585974,0.0055,0.0319,0.0004,-0.0130718954,0.0233329496,0.03,0.0048,0.0264,-0.1371769383697813
1931-07-01,-2.739831792376055,-2.8169007287460164,-2.89402006548164,0.15418827310558464,0.6736095723,0.0340073776,0.0041,0.0325,-0.0042,0.0,0.0070392564,0.027200000000000002,0.009399999999999999,0.0284,0.13901689708141318
1931-08-01,-2.764483133324207,-2.7550593593423294,-2.9437177386014577,0.17923460527725038,0.654185496,0.0201582798,0.0042,0.0326,0.0012,0.0,0.0045420398,0.030700000000000005,0.0,0.028399999999999998,-0.07417397167902895
1931-09-01,-2.423979172037817,-2.779829883496341,-2.629831226241966,0.2058520542041488,0.9440016561,0.0303718875,0.0045,0.0353,-0.0281,-0.0066225166,0.0234589946,0.035199999999999995,0.0267,0.030799999999999998,0.009468317552804084
1931-10-01,-2.5206371644797896,-2.439565120637139,-2.7547058927430093,0.23406872826321973,0.8771761085,0.0112711864,0.017,0.0385,-0.033,-0.0066666667,0.0425019555,0.040499999999999994,-0.0032999999999999974,0.0215,-0.29942279942279937
1931-11-01,-2.4336533562004714,-2.53658988373986,-2.6975789012349147,0.26392554503444354,0.9715564078,0.0033982262,0.0177,0.0385,0.0027,-0.0134228188,0.011434544,0.039900000000000005,-0.0216,0.0208,0.08444902162718826
1931-12-01,-2.292781092897425,-2.4497427373303338,-2.5886264759883666,0.29584538309094177,1.1707317073,-0.0129210013,0.0241,0.0407,-0.022,-0.0068027211,0.0211953493,0.051000000000000004,-0.006600000000000002,0.0166,-0.09781576448243112
1932-01-01,-2.297149953531963,-2.3258839728477665,-2.5876512405753225,0.29050128704335965,1.1913781842,-0.0115774352,0.0248,0.039,0.0034,-0.0205479452,0.0173767845,0.03930000000000001,-0.0086,0.0142,-0.14526315789473687
1932-02-01,-2.3807096575644917,-2.3312558232750713,-2.6654830475079736,0.2847733899434819,1.1198428291,-0.0157276692,0.0242,0.0367,0.0413,-0.013986014,0.0267152506,0.0364,-0.0651,0.012500000000000004,-0.028325123152709297
1932-03-01,-2.290348366545609,-2.416155061931125,-2.5690617690146293,0.27871340246902043,1.1858624454,-0.0084155117,0.0225,0.037,-0.0018,-0.0070921986,0.0134089221,0.038500000000000006,0.0374,0.014499999999999999,0.05069708491761715
1932-04-01,-2.1008701900605455,-2.327096463459832,-2.373110625787061,0.2722404357265151,1.5537278741,-0.0154746792,0.0111,0.0336,0.0604,-0.0071428571,0.0198514127,0.052899999999999996,-0.078,0.0225,-0.11821471652593485
1932-05-01,-1.8732461719809836,-2.1388747637179075,-2.138512561118271,0.2652663891372872,1.9423334823,-0.034050805,0.0031,0.0349,-0.0188,-0.0143884892,0.0231837923,0.0564,0.0295,0.0318,-0.20246238030095753
1932-06-01,-1.90391502801871,-1.9129038525871431,-2.16174413732081,0.25782910930209985,2.0284780579,-0.0406883713,0.0034,0.0347,0.0065,-0.0072992701,0.0343025832,0.0559,-0.0073999999999999995,0.0313,-0.23327615780445976
1932-07-01,-2.265099806639018,-1.9452106195167969,-2.51492654192171,0.249826735282692,1.6125440713,-0.0291761361,0.0022,0.032,0.0481,0.0,0.0201105785,0.055299999999999995,-0.0438,0.0298,-0.008948545861297563
1932-08-01,-2.626761364513,-2.3080096152131504,-2.867908437250472,0.2411470727374721,1.1878075451,-0.0150636875,0.0014,0.0321,0.0003,-0.0073529412,0.0400193059,0.0331,0.0433,0.030699999999999998,0.3769751693002257
1932-09-01,-2.6341190479746763,-2.6717676959207872,-2.8659206620320004,0.23180161405732413,1.2143655674,0.000704378,0.0003,0.0319,0.0057,-0.0074074074,0.0432985662,0.0291,0.024399999999999998,0.031599999999999996,0.375409836065574
1932-10-01,-2.5320344034244013,-2.681246801611077,-2.7536880115774576,0.22165360815305624,1.4038772213,-0.0028741334,0.0001,0.0322,-0.0017,-0.0074626866,0.0356447585,0.03230000000000001,0.0091,0.0321,-0.03694874851013119
1932-11-01,-2.520589202139954,-2.581303626839122,-2.7311391384353434,0.2105499362953892,1.5421472937,-0.0033221508,0.0001,0.0322,0.0032,-0.007518797,0.0233166031,0.0361,0.0040999999999999995,0.0321,-0.13861386138613863
1932-12-01,-2.6232182655855123,-2.5726122302071057,-2.8216692043093508,0.19845093872383834,1.4420843014,-0.0050324799,0.0004,0.0315,0.0131,-0.0075757576,0.0102230989,0.038299999999999994,0.0007999999999999986,0.0311,-0.05890804597701149
1933-01-01,-2.64049929093216,-2.633268601439014,-2.8228208477261143,0.18232155679395468,1.4269293924,-0.0064907127,0.0007,0.0308,0.0148,-0.0152671756,0.0059166089,0.0357,0.0399,0.030100000000000002,0.051908396946564794
1933-02-01,-2.446773780092556,-2.6506516623961778,-2.6129006509665302,0.16612687087397404,1.6909904651,-0.0058178234,0.0001,0.0325,-0.0258,-0.015503876,0.0156669282,0.0389,-0.0265,0.0324,0.007256894049346929
1933-03-01,-2.490048049288419,-2.4570302802597457,-2.639912395934992,0.149864346646573,1.476534296,-0.02188381,0.0134,0.0321,0.0097,-0.0078740157,0.037454111,0.0423,-0.005,0.018699999999999994,-0.18443804034582134
1933-04-01,-2.852631429913318,-2.500410836323965,-2.9861628225378403,0.13353139262452263,1.1190150479,-0.0063692975,0.0045,0.0325,-0.0032,0.0,0.0291512255,0.0434,-0.0063,0.028,0.03356890459363959
1933-05-01,-3.01036158356995,-2.8631027297806133,-3.127486940807363,0.11712535723741269,0.9283849733,-0.0030016427,0.0029,0.0308,0.0303,0.0,0.0119638328,0.031099999999999996,0.028499999999999998,0.0279,0.4222222222222223
1933-06-01,-3.144702384123012,-3.020943692900487,-3.2453459099026993,0.10064352577968738,0.8335031588,0.0007609174,0.0007,0.0306,0.005,0.0079365079,0.0198193625,0.026099999999999998,0.013999999999999999,0.0299,0.15865384615384626
1933-07-01,-3.063290424565282,-3.1553976732397597,-3.1473735417758237,0.08408311721054151,0.9011788036,0.0027134841,0.0019,0.0309,-0.0017,0.031496063,0.0328680974,0.022599999999999995,0.0178,0.029,0.1317427385892116
1933-08-01,-3.182572590861272,-3.0741013406694977,-3.2500138716568046,0.06744128079553269,0.7987501221,0.002147224,0.0001,0.0308,0.0044,0.0076335878,0.0118789641,0.0247,0.004899999999999999,0.0307,-0.08799266727772692
1933-09-01,-3.0728967941902616,-3.193501661393462,-3.123611886769278,0.05071509257901652,0.8679966044,-0.0004584901,0.0004,0.0308,0.0023,0.0,0.0142499091,0.0291,-0.0037,0.0304,0.11457286432160818
1933-10-01,-2.9912779232046107,-3.083946630376847,-3.025179474880292,0.03390155167568132,0.9278584392,0.003462966,0.0009,0.0315,-0.0091,0.0,0.0276757704,0.03149999999999999,0.0131,0.0306,-0.11361587015329122
1933-11-01,-3.100193508575673,-3.0024512238027357,-3.1171910849442446,0.016997576368571132,0.8335031588,0.0059234774,0.0022,0.0327,-0.0149,0.0,0.0095815761,0.03439999999999999,-0.009899999999999999,0.0305,-0.08850457782299082
1933-12-01,-3.133515975917044,-3.1114930638296068,-3.133515975917044,0.0,0.8290260464,0.0061958281,0.0029,0.0336,-0.0113,0.0,0.0055905699,0.0325,0.037,0.030699999999999998,0.1026785714285714
1934-01-01,-3.2323956342245412,-3.131699444990646,-3.224711980602919,-0.007683653621622155,0.7629173662,0.0035583231,0.0072,0.0321,0.0257,0.0,0.0066389099,0.0266,0.0,0.0249,0.022267206477732726
1934-02-01,-3.1929599151132946,-3.2303559734607656,-3.178128182554382,-0.014831732558913013,0.790643727,0.0055949443,0.0062,0.0317,0.0081,0.0075757576,0.0055672847,0.020700000000000003,0.006500000000000001,0.0255,0.10594059405940603
1934-03-01,-3.1902205691078245,-3.1911503692677914,-3.1678732704158277,-0.022347298691996698,0.8025122121,0.0096063281,0.0024,0.0307,0.0197,0.0,0.0063725246,0.0213,-0.0009999999999999974,0.028300000000000002,-0.036705461056401045
1934-04-01,-3.161066995867906,-3.1884142918048006,-3.131287017427961,-0.029779978439945398,0.8010747338,0.0078287967,0.0015,0.03,0.0126,0.0,0.0018991874,0.0194,-0.0022000000000000006,0.028499999999999998,-0.0009293680297397522
1934-05-01,-3.0742845905040115,-3.1590388261585867,-3.0375953925826567,-0.0366891979213545,0.8563829787,0.0076523036,0.0016,0.0292,0.0131,0.0,0.0073632004,0.0204,-0.004100000000000001,0.0276,-0.026976744186046453
