Date,ES=F,^AEX,^AXJO,^FCHI,^FTSE,^GDAXI,^GSPTSE,^IBEX,^N225,^OMX,^SSMI,^STOXX50E,^TNX
2001-09-25,1018.25,429.2300109863281,2962.699951171875,3902.85009765625,,,,,,,5619.89990234375,,4.699999809265137
2001-09-26,1014.5,434.5400085449219,2991.0,3975.530029296875,,,,,,,5725.39990234375,,4.63700008392334
2001-09-27,1022.5,434.1199951171875,3000.699951171875,4013.22998046875,,,,,,,5829.7998046875,,4.559000015258789
2001-09-28,1043.75,453.8699951171875,3049.5,4079.02001953125,,,,,,,6014.2001953125,,4.574999809265137
2001-10-01,1043.25,437.44000244140625,3098.89990234375,4004.570068359375,,,,,,,5919.5,,4.543000221252441
2001-10-02,1055.5,442.8299865722656,3140.800048828125,4044.659912109375,,,,,,,5905.39990234375,,4.51200008392334
2001-10-03,1074.5,438.3699951171875,3126.199951171875,4024.25,,,,,,,5858.89990234375,,4.458000183105469
2001-10-04,1075.5,458.8299865722656,3130.89990234375,4195.7998046875,,,,,,,6012.39990234375,,4.507999897003174
2001-10-05,1071.75,457.0899963378906,3179.10009765625,4164.759765625,,,,,,,5954.89990234375,,4.504000186920166
2001-10-08,1065.25,457.7699890136719,3139.89990234375,4172.2099609375,,,,,,,5952.89990234375,,4.504000186920166
2001-10-09,1060.0,458.82000732421875,3153.0,4176.97021484375,,,,,,,5935.7998046875,,4.573999881744385
2001-10-10,1083.25,471.42999267578125,3137.0,4319.3798828125,,,,,,,5976.89990234375,,4.589000225067139
2001-10-11,1099.75,477.67999267578125,3199.199951171875,4330.68017578125,,,,,,,6105.2001953125,,4.664000034332275
2001-10-12,1094.0,473.1199951171875,3225.10009765625,4336.8798828125,,,,,,,6039.39990234375,,4.658999919891357
2001-10-15,1092.5,450.92999267578125,3199.0,4213.91015625,,,,,,,5994.39990234375,,4.607999801635742
2001-10-16,1098.75,452.42999267578125,3210.699951171875,4308.490234375,,,,,,,5993.0,,4.568999767303467
2001-10-17,1076.0,463.80999755859375,3237.89990234375,4411.509765625,,,,,,,6025.60009765625,,4.560999870300293
2001-10-18,1073.75,452.3399963378906,3199.60009765625,4338.08984375,,,,,,,6092.39990234375,,4.560999870300293
2001-10-19,1072.5,445.55999755859375,3175.39990234375,4264.89013671875,,,,,,,6070.2998046875,,4.599999904632568
2001-10-22,1093.5,454.30999755859375,,4341.2900390625,,,,,,,6176.89990234375,,4.604000091552734
2001-10-23,1088.25,469.8500061035156,3213.300048828125,4455.759765625,,,,,,,6276.7998046875,,4.635000228881836
2001-10-24,1085.0,468.0,3246.0,4486.35009765625,,,,,,,6279.39990234375,,4.584000110626221
2001-10-25,1103.0,459.0299987792969,3254.699951171875,4378.4501953125,,,,,,,6193.2998046875,,4.5370001792907715
2001-10-26,1102.0,472.80999755859375,3276.199951171875,4478.6298828125,,,,,,,6256.7001953125,,4.520999908447266
2001-10-29,1073.0,464.6499938964844,3256.199951171875,4383.240234375,,,,,,,6140.2998046875,,4.4670000076293945
2001-10-30,1059.25,452.6300048828125,3252.800048828125,4251.93017578125,,,,,,,6008.0,,4.4120001792907715
2001-10-31,1056.25,460.3299865722656,3249.60009765625,4341.2900390625,,,,,,,6081.0,,4.263000011444092
2001-11-01,1082.0,464.989990234375,3248.800048828125,4366.93994140625,,,,,,,6102.7998046875,,4.2170000076293945
2001-11-02,1089.5,468.1499938964844,3239.89990234375,4369.39990234375,,,,,,,6125.2001953125,,4.3460001945495605
2001-11-05,1103.75,482.9700012207031,3225.800048828125,4485.33984375,,,,,,,6223.7001953125,,4.296000003814697
2001-11-06,1121.0,482.1700134277344,3285.10009765625,4461.68994140625,,,,,,,6234.7998046875,,4.269000053405762
2001-11-07,1119.0,490.19000244140625,3252.60009765625,4493.27001953125,,,,,,,6251.2998046875,,4.201000213623047
2001-11-08,1123.5,500.1400146484375,3269.39990234375,4573.0400390625,,,,,,,6396.7998046875,,4.302999973297119
2001-11-09,1123.5,488.8599853515625,3286.0,4514.27978515625,,,,,,,6341.0,,4.307000160217285
2001-11-12,1117.25,476.2900085449219,3305.39990234375,4376.580078125,,,,,,,6229.10009765625,,4.314000129699707
2001-11-13,1141.75,496.3500061035156,3291.699951171875,4565.68017578125,,,,,,,6384.60009765625,,4.368000030517578
2001-11-14,1143.5,494.239990234375,3336.800048828125,4575.08984375,,,,,,,6416.7001953125,,4.514999866485596
2001-11-15,1145.25,497.44000244140625,3344.699951171875,4577.27978515625,,,,,,,6544.7998046875,,4.728000164031982
2001-11-16,1140.0,504.6499938964844,3322.5,4587.2998046875,,,,,,,6565.0,,4.885000228881836
2001-11-19,1154.0,509.1000061035156,3331.89990234375,4660.490234375,,,,,,,6605.60009765625,,4.75600004196167
2001-11-20,1144.25,501.7300109863281,3353.0,4593.52001953125,,,,,,,6481.60009765625,,4.86899995803833
2001-11-21,1137.0,498.5,3336.300048828125,4557.02978515625,,,,,,,6496.10009765625,,4.966000080108643
2001-11-22,,505.32000732421875,3324.199951171875,4599.7998046875,,,,,,,6539.89990234375,,
2001-11-23,1152.75,506.6099853515625,3332.89990234375,4573.81982421875,,,,,,,6458.7998046875,,4.991000175476074
2001-11-26,1155.0,506.9100036621094,3348.5,4564.3798828125,,,,,,,6471.2998046875,,5.002999782562256
2001-11-27,1150.5,497.760009765625,3355.800048828125,4485.81982421875,,,,,,,6407.7998046875,,4.949999809265137
2001-11-28,1129.25,489.510009765625,3353.199951171875,4445.5,,,,,,,6286.2998046875,,4.946000099182129
2001-11-29,1144.5,490.29998779296875,3329.5,4445.8701171875,,,,,,,6299.0,,4.75600004196167
2001-11-30,1135.25,492.6700134277344,3337.5,4476.06005859375,,,,,,,6237.0,,4.74399995803833
2001-12-03,1129.5,489.5400085449219,3328.800048828125,4463.83984375,,,,,,,6238.89990234375,,4.703000068664551
2001-12-04,1147.75,492.3599853515625,3324.39990234375,4529.240234375,,,,,,,6377.0,,4.6479997634887695
2001-12-05,1169.0,506.2099914550781,3347.800048828125,4677.5498046875,,,,,,,6474.2998046875,,4.901000022888184
2001-12-06,1168.5,506.5899963378906,3352.800048828125,4679.3798828125,,,,,,,6463.89990234375,,5.002999782562256
2001-12-07,1160.5,504.7799987792969,3371.800048828125,4642.93994140625,,,,,,,6443.7001953125,,5.1479997634887695
2001-12-10,1138.75,494.2200012207031,3360.699951171875,4556.2900390625,,,,,,,6351.89990234375,,5.136000156402588
2001-12-11,1136.25,494.45001220703125,3359.60009765625,4551.93994140625,,,,,,,6328.5,,5.077000141143799
2001-12-12,1137.75,487.6199951171875,3322.10009765625,4510.68017578125,,,,,,,6314.7001953125,,4.973999977111816
2001-12-13,1115.75,477.70001220703125,3312.5,4410.66015625,,,,,,,6254.7001953125,,5.090000152587891
2001-12-14,1126.0,475.57000732421875,3290.800048828125,4340.02001953125,,,,,,,6184.2998046875,,5.160999774932861
2001-12-17,1136.0,488.9700012207031,3289.60009765625,4485.169921875,,,,,,,6301.7001953125,,5.27400016784668
2001-12-18,1143.5,489.0,3320.5,4480.10009765625,,,,,,,6267.7001953125,,5.131999969482422
2001-12-19,1151.75,489.510009765625,3324.10009765625,4467.919921875,,,,,,,6190.7998046875,,5.035999774932861
2001-12-20,1139.0,483.75,3343.89990234375,4426.72021484375,,,,,,,6296.39990234375,,5.048999786376953
2001-12-21,1149.75,495.8399963378906,3374.5,4499.33984375,,,,,,,6364.60009765625,,5.078000068664551
2001-12-24,1146.75,494.9800109863281,3390.10009765625,4502.10009765625,,,,,,,,,5.131999969482422
2001-12-26,1153.0,,,,,,,,,,,,5.177999973297119
2001-12-27,1159.5,504.6600036621094,3417.60009765625,4591.16015625,,,,,,,6410.60009765625,,5.09499979019165
2001-12-28,1159.25,506.7799987792969,3427.10009765625,4624.580078125,,,,,,,6417.7998046875,,5.10699987411499
2001-12-31,1149.25,,3422.300048828125,,,,,,,,,,5.0320000648498535
2002-01-02,1154.0,497.5299987792969,3443.800048828125,4580.43994140625,,,,,,,6372.2998046875,,5.1570000648498535
2002-01-03,1166.75,503.8500061035156,3419.60009765625,4681.2001953125,,,,,,,6380.89990234375,,5.119999885559082
2002-01-04,1175.25,499.55999755859375,3435.699951171875,4682.7900390625,,,,,,,6392.89990234375,,5.140999794006348
2002-01-07,1166.75,498.0299987792969,3446.89990234375,4615.5400390625,,,,,,,6384.39990234375,,5.057000160217285
2002-01-08,1163.5,494.29998779296875,3423.0,4568.08984375,,,,,,,6313.89990234375,,5.057000160217285
2002-01-09,1154.5,498.8399963378906,3412.5,4587.009765625,,,,,,,6360.2998046875,,5.061999797821045
2002-01-10,1159.5,492.260009765625,3409.10009765625,4515.52001953125,,,,,,,6363.7001953125,,4.961999893188477
2002-01-11,1147.75,498.5199890136719,3417.60009765625,4554.68994140625,,,,,,,6416.39990234375,,4.859000205993652
2002-01-14,1140.5,487.9599914550781,3407.300048828125,4453.97021484375,,,,,,,6301.10009765625,,4.868000030517578
2002-01-15,1148.5,494.1499938964844,3406.199951171875,4518.419921875,,,,,,,6292.2998046875,,4.830999851226807
2002-01-16,1125.75,489.2799987792969,3425.800048828125,4425.5,,,,,,,6238.89990234375,,4.839000225067139
2002-01-17,1134.5,496.82000732421875,3393.10009765625,4475.64013671875,,,,,,,6320.0,,4.933000087738037
2002-01-18,1129.0,493.5,3387.0,4448.85009765625,,,,,,,6294.2001953125,,4.888000011444092
2002-01-21,,492.010009765625,3400.300048828125,4423.7998046875,,,,,,,6231.10009765625,,
2002-01-22,1121.25,494.2200012207031,3421.5,4446.72021484375,,,,,,,6266.2998046875,,4.900000095367432
2002-01-23,1129.0,492.57000732421875,3422.0,4450.81005859375,,,,,,,6310.0,,5.0
2002-01-24,1133.25,503.75,3430.800048828125,4508.06982421875,,,,,,,6390.89990234375,,5.0289998054504395
2002-01-25,1133.25,503.3599853515625,3442.300048828125,4484.31005859375,,,,,,,6372.10009765625,,5.071000099182129
2002-01-28,1135.5,506.70001220703125,,4533.1298828125,,,,,,,6414.39990234375,,5.078999996185303
2002-01-29,1100.5,503.0400085449219,3452.89990234375,4476.10009765625,,,,,,,6324.10009765625,,4.974999904632568
2002-01-30,1115.25,495.239990234375,3433.5,4407.27001953125,,,,,,,6212.39990234375,,4.9710001945495605
2002-01-31,1130.5,500.9200134277344,3464.199951171875,4461.8701171875,,,,,,,6237.2998046875,,5.025000095367432
2002-02-01,1123.25,501.3699951171875,3445.5,4455.56005859375,,,,,,,6234.60009765625,,4.979000091552734
2002-02-04,1095.5,497.1600036621094,3466.10009765625,4397.5400390625,,,,,,,6196.60009765625,,4.895999908447266
2002-02-05,1089.0,487.17999267578125,3451.5,4307.75,,,,,,,6132.5,,4.925000190734863
2002-02-06,1083.25,481.5799865722656,3424.5,4273.81005859375,,,,,,,6105.2001953125,,4.928999900817871
2002-02-07,1077.0,484.67999267578125,3414.5,4295.64990234375,,,,,,,6227.2001953125,,4.931000232696533
2002-02-08,1095.25,481.95001220703125,3450.39990234375,4299.0400390625,,,,,,,6245.5,,4.879000186920166
2002-02-11,1110.0,488.8599853515625,3476.5,4353.2099609375,,,,,,,6278.89990234375,,4.89900016784668
2002-02-12,1107.5,489.8599853515625,3481.10009765625,4337.9501953125,,,,,,,6253.2998046875,,4.9670000076293945
2002-02-13,1118.75,493.510009765625,3474.60009765625,4364.4501953125,,,,,,,6337.0,,5.002999782562256
2002-02-14,1116.75,500.5299987792969,3487.0,4429.31005859375,,,,,,,6421.60009765625,,4.959000110626221
2002-02-15,1104.75,498.1000061035156,3480.39990234375,4377.0,,,,,,,6414.39990234375,,4.86299991607666
2002-02-18,1104.75,493.5,3469.300048828125,4347.0498046875,,,,,,,6378.5,,
2002-02-19,1083.75,482.6600036621094,3470.39990234375,4256.35986328125,,,,,,,6235.89990234375,,4.882999897003174
2002-02-20,1101.0,480.0400085449219,3437.699951171875,4238.990234375,,,,,,,6199.39990234375,,4.879000186920166
2002-02-21,1079.0,485.0899963378906,3434.300048828125,4287.22021484375,,,,,,,6226.89990234375,,4.870999813079834
2002-02-22,1091.75,478.3399963378906,3422.10009765625,4245.2001953125,,,,,,,6186.5,,4.827000141143799
2002-02-25,1109.75,484.8900146484375,3422.5,4305.43994140625,,,,,,,6236.2998046875,,4.85099983215332
2002-02-26,1108.0,487.1700134277344,3434.800048828125,4340.85986328125,,,,,,,6210.2998046875,,4.914999961853027
2002-02-27,1111.75,492.6700134277344,3413.10009765625,4424.7099609375,,,,,,,6319.89990234375,,4.8470001220703125
2002-02-28,1107.0,494.9100036621094,3414.300048828125,4462.990234375,,,,,,,6352.7998046875,,4.859000205993652
2002-03-01,1132.75,499.0,3417.300048828125,4486.419921875,,,,,,,6349.0,,4.9710001945495605
2002-03-04,1152.25,511.57000732421875,3424.300048828125,4607.43994140625,,,,,,,6440.7001953125,,4.999000072479248
2002-03-05,1149.0,512.8400268554688,3435.60009765625,4580.75,,,,,,,6412.5,,5.007999897003174
2002-03-06,1162.75,513.1199951171875,3451.199951171875,4588.14013671875,,,,,,,6416.2998046875,,5.0320000648498535
2002-03-07,1159.75,518.0,3497.60009765625,4616.5,,,,,,,6440.60009765625,,5.211999893188477
2002-03-08,1164.0,519.0700073242188,3485.300048828125,4629.10986328125,,,,,,,6531.2001953125,,5.315999984741211
2002-03-11,1166.5,518.5900268554688,3476.89990234375,4586.75,,,,,,,6496.60009765625,,5.320000171661377
2002-03-12,1167.25,515.8400268554688,3462.300048828125,4550.64990234375,,,,,,,6453.0,,5.303999900817871
2002-03-13,1154.5,511.3500061035156,3450.0,4523.77001953125,,,,,,,6497.10009765625,,5.26200008392334
2002-03-14,1155.75,511.3900146484375,3451.89990234375,4546.83984375,,,,,,,6543.5,,5.395999908447266
2002-03-15,1158.5999755859375,517.5700073242188,3407.699951171875,4588.330078125,,,,,,,6571.2998046875,,5.36299991607666
2002-03-18,1167.25,522.5,3453.10009765625,4625.81005859375,,,,,,,6622.60009765625,,5.303999900817871
2002-03-19,1174.25,526.760009765625,3460.300048828125,4644.93017578125,,,,,,,6630.0,,5.324999809265137
2002-03-20,1152.25,521.8800048828125,3467.300048828125,4603.7998046875,,,,,,,6612.10009765625,,5.396999835968018
2002-03-21,1152.75,521.1900024414062,3436.10009765625,4579.89990234375,,,,,,,6600.39990234375,,5.383999824523926
2002-03-22,1149.75,523.3499755859375,3433.800048828125,4601.56982421875,,,,,,,6615.7998046875,,5.388999938964844
2002-03-25,1135.5,521.739990234375,3424.699951171875,4588.35986328125,,,,,,,6610.10009765625,,5.406000137329102
2002-03-26,1142.5,523.1199951171875,3384.39990234375,4628.06982421875,,,,,,,6624.2998046875,,5.334000110626221
2002-03-27,1145.0,523.27001953125,3411.5,4623.2001953125,,,,,,,6631.7998046875,,5.329999923706055
2002-03-28,1144.75,531.2100219726562,3414.800048828125,4688.02001953125,,,,,,,6655.2001953125,,5.406000137329102
2002-04-01,1144.5,,,,,,,,,,,,5.427999973297119
2002-04-02,1138.5,528.5999755859375,3387.300048828125,4627.330078125,,,,,,,6671.5,,5.3480000495910645
2002-04-03,1130.25,528.2899780273438,3377.800048828125,4632.259765625,,,,,,,6694.10009765625,,5.284999847412109
2002-04-04,1126.0,521.72998046875,3372.60009765625,4538.31005859375,,,,,,,6670.7001953125,,5.271999835968018
2002-04-05,1125.5,517.1500244140625,3390.0,4515.7001953125,,,,,,,6662.10009765625,,5.210000038146973
2002-04-08,1128.0,509.05999755859375,3389.0,4431.8798828125,,,,,,,6585.10009765625,,5.235000133514404
2002-04-09,1120.5,511.2799987792969,3363.39990234375,4463.91015625,,,,,,,6641.10009765625,,5.210000038146973
2002-04-10,1132.25,515.6599731445312,3377.39990234375,4521.830078125,,,,,,,6680.7001953125,,5.2230000495910645
2002-04-11,1104.0,509.6000061035156,3367.39990234375,4441.5400390625,,,,,,,6595.89990234375,,5.202000141143799
2002-04-12,1112.0,511.6499938964844,3354.5,4468.2900390625,,,,,,,6593.0,,5.156000137329102
2002-04-15,1104.25,513.5999755859375,3368.10009765625,4502.490234375,,,,,,,6615.5,,5.126999855041504
2002-04-16,1129.75,526.0800170898438,3386.60009765625,4598.740234375,,,,,,,6679.39990234375,,5.177000045776367
2002-04-17,1128.0,528.8300170898438,3401.300048828125,4597.2998046875,,,,,,,6691.2998046875,,5.218999862670898
2002-04-18,1123.0,526.5399780273438,3406.699951171875,4588.830078125,,,,,,,6687.39990234375,,5.215000152587891
2002-04-19,1126.5,528.22998046875,3407.300048828125,4606.419921875,,,,,,,6676.7001953125,,5.190000057220459
2002-04-22,1108.5,525.3800048828125,3414.10009765625,4559.4599609375,,,,,,,6685.2998046875,,5.169000148773193
2002-04-23,1102.75,526.1300048828125,3403.89990234375,4562.5498046875,,,,,,,6675.0,,5.164999961853027
2002-04-24,1091.75,520.5700073242188,3373.60009765625,4528.0,,,,,,,6679.7998046875,,5.09499979019165
2002-04-25,1092.5,512.27001953125,,4455.990234375,,,,,,,6591.7998046875,,5.091000080108643
2002-04-26,1071.25,509.260009765625,3379.10009765625,4453.080078125,,,,,,,6530.10009765625,,5.058000087738037
2002-04-29,1065.0,505.4100036621094,3352.800048828125,4430.3798828125,,,,,,,6566.7998046875,,5.098999977111816
2002-04-30,1076.0,511.2799987792969,3350.0,4462.740234375,,,,,,,6557.60009765625,,5.091000080108643
2002-05-01,1088.25,,3360.39990234375,,,,,,,,,,5.058000087738037
2002-05-02,1084.75,503.2300109863281,3362.300048828125,4421.56005859375,,,,,,,6552.2998046875,,5.098999977111816
2002-05-03,1073.0,495.739990234375,3366.0,4354.919921875,,,,,,,6598.7001953125,,5.061999797821045
2002-05-06,1051.75,493.7099914550781,3345.39990234375,4367.259765625,,,,,,,6571.5,,5.078999996185303
2002-05-07,1047.5,489.19000244140625,3325.0,4296.39990234375,,,,,,,6478.10009765625,,5.072999954223633
2002-05-08,1086.0,498.05999755859375,3339.89990234375,4404.02001953125,,,,,,,6591.89990234375,,5.210000038146973
2002-05-09,1074.25,498.2300109863281,3338.5,4386.85986328125,,,,,,,6595.10009765625,,5.186999797821045
2002-05-10,1054.0,490.5199890136719,3330.89990234375,4329.83984375,,,,,,,6533.10009765625,,5.126999855041504
2002-05-13,1075.5,493.6700134277344,3302.5,4375.39013671875,,,,,,,6568.2998046875,,5.21999979019165
2002-05-14,1098.25,501.8399963378906,3314.300048828125,4447.1201171875,,,,,,,6622.2998046875,,5.294000148773193
2002-05-15,1094.25,503.8299865722656,3376.10009765625,4471.27001953125,,,,,,,6670.10009765625,,5.251999855041504
2002-05-16,1099.0,502.010009765625,3395.300048828125,4466.35986328125,,,,,,,6692.0,,5.186999797821045
2002-05-17,1105.25,498.1600036621094,3412.60009765625,4442.93994140625,,,,,,,6642.60009765625,,5.241000175476074
2002-05-20,1093.5,495.4100036621094,3393.300048828125,4400.75,,,,,,,6606.0,,5.189000129699707
2002-05-21,1082.75,492.3999938964844,3376.89990234375,4399.2001953125,,,,,,,6623.2998046875,,5.1479997634887695
2002-05-22,1085.0,486.7300109863281,3389.800048828125,4326.2900390625,,,,,,,6585.89990234375,,5.099999904632568
2002-05-23,1096.5,492.0400085449219,3373.5,4341.58984375,,,,,,,6564.10009765625,,5.1479997634887695
2002-05-24,1082.5,492.1600036621094,3387.10009765625,4337.43017578125,,,,,,,6576.0,,5.138000011444092
2002-05-27,1085.5,492.94000244140625,3381.60009765625,4360.7099609375,,,,,,,6607.7001953125,,
2002-05-28,1076.5,490.1000061035156,3385.89990234375,4339.56982421875,,,,,,,6584.10009765625,,5.133999824523926
2002-05-29,1068.25,489.5400085449219,3381.199951171875,4334.85009765625,,,,,,,6598.0,,5.077000141143799
2002-05-30,1065.5,480.3399963378906,3387.10009765625,4260.14013671875,,,,,,,6544.10009765625,,5.0320000648498535
2002-05-31,1064.0,484.54998779296875,3373.60009765625,4274.64013671875,,,,,,,6574.7998046875,,5.043000221252441
2002-06-03,1038.5,478.04998779296875,3375.60009765625,4227.14990234375,,,,,,,6551.10009765625,,5.039999961853027
2002-06-04,1042.0,462.57000732421875,3347.10009765625,4065.8798828125,,,,,,,6415.7001953125,,5.01200008392334
2002-06-05,1050.5,463.0199890136719,3350.199951171875,4079.510009765625,,,,,,,6400.10009765625,,5.040999889373779
2002-06-06,1029.5,466.0,3344.300048828125,4098.18017578125,,,,,,,6366.0,,5.010000228881836
2002-06-07,1028.25,454.1400146484375,3342.800048828125,4020.27001953125,,,,,,,6250.89990234375,,5.061999797821045
2002-06-10,1032.25,454.0299987792969,,4024.93994140625,,,,,,,6267.5,,5.043000221252441
2002-06-11,1014.0,462.32000732421875,3328.5,4109.3701171875,,,,,,,6330.2998046875,,4.991000175476074
2002-06-12,1020.5,446.9700012207031,3327.89990234375,4004.760009765625,,,,,,,6142.0,,4.949999809265137
2002-06-13,1010.5,441.9800109863281,3313.60009765625,3957.330078125,,,,,,,6050.7998046875,,4.9070000648498535
2002-06-14,1009.0,429.95001220703125,3294.10009765625,3843.070068359375,,,,,,,5980.7001953125,,4.806000232696533
2002-06-17,1035.25,446.1099853515625,3299.699951171875,4010.360107421875,,,,,,,6160.89990234375,,4.855999946594238
2002-06-18,1044.75,447.04998779296875,3311.89990234375,4004.929931640625,,,,,,,6072.2001953125,,4.8480000495910645
2002-06-19,1019.5,439.1499938964844,3279.89990234375,3935.580078125,,,,,,,5971.60009765625,,4.72599983215332
2002-06-20,1006.5,427.42999267578125,3279.60009765625,3832.070068359375,,,,,,,5777.89990234375,,4.826000213623047
2002-06-21,998.0,423.1600036621094,3252.199951171875,3799.530029296875,,,,,,,5791.60009765625,,4.755000114440918
2002-06-24,996.75,410.7300109863281,3235.300048828125,3669.239990234375,,,,,,,5594.2001953125,,4.843999862670898
2002-06-25,974.5,423.44000244140625,3227.60009765625,3766.39990234375,,,,,,,5781.39990234375,,4.841000080108643
2002-06-26,974.75,413.1700134277344,3179.39990234375,3701.1298828125,,,,,,,5629.0,,4.706999778747559
2002-06-27,991.75,419.05999755859375,3212.89990234375,3742.780029296875,,,,,,,5717.89990234375,,4.809999942779541
2002-06-28,988.0,439.6600036621094,3216.0,3897.989990234375,,,,,,,5979.7001953125,,4.823999881744385
2002-07-01,969.0,438.92999267578125,3227.89990234375,3897.3701171875,,,,,,,5985.10009765625,,4.815000057220459
2002-07-02,947.75,420.79998779296875,3212.10009765625,3735.659912109375,,,,,,,5863.7998046875,,4.739999771118164
2002-07-03,953.0,406.0799865722656,3185.89990234375,3623.330078125,,,,,,,5711.39990234375,,4.74399995803833
2002-07-04,952.5,419.94000244140625,3208.699951171875,3697.1298828125,,,,,,,5847.7998046875,,
2002-07-05,991.0,437.3599853515625,3214.800048828125,3863.280029296875,,,,,,,6024.2001953125,,4.863999843597412
2002-07-08,978.25,433.8900146484375,3233.699951171875,3858.35009765625,,,,,,,6002.2998046875,,4.811999797821045
2002-07-09,954.75,429.29998779296875,3258.39990234375,3819.010009765625,,,,,,,5967.0,,4.741000175476074
2002-07-10,918.75,409.7799987792969,3226.199951171875,3656.3798828125,,,,,,,5775.5,,4.645999908447266
2002-07-11,927.0,391.7799987792969,3192.39990234375,3512.10009765625,,,,,,,5538.5,,4.617000102996826
2002-07-12,916.75,391.010009765625,3197.39990234375,3513.340087890625,,,,,,,5604.7001953125,,4.59499979019165
2002-07-15,920.5,368.010009765625,3187.300048828125,3323.739990234375,,,,,,,5358.0,,4.620999813079834
2002-07-16,903.25,363.8500061035156,3157.699951171875,3317.81005859375,,,,,,,5225.2998046875,,4.709000110626221
2002-07-17,904.5,379.510009765625,3122.199951171875,3440.8798828125,,,,,,,5299.7001953125,,4.664999961853027
2002-07-18,875.5,386.7099914550781,3152.300048828125,3513.7099609375,,,,,,,5271.5,,4.610000133514404
2002-07-19,844.5,368.30999755859375,3109.199951171875,3324.0400390625,,,,,,,4976.2998046875,,4.565000057220459
2002-07-22,819.0,342.8299865722656,3089.39990234375,3149.68994140625,,,,,,,4699.7001953125,,4.4670000076293945
2002-07-23,796.25,330.7300109863281,3088.60009765625,3070.159912109375,,,,,,,4628.60009765625,,4.426000118255615
2002-07-24,844.75,318.4599914550781,3017.199951171875,3023.68994140625,,,,,,,4607.7998046875,,4.4029998779296875
2002-07-25,836.5,336.1300048828125,3042.39990234375,3149.719970703125,,,,,,,4906.2998046875,,4.388000011444092
2002-07-26,852.75,336.07000732421875,2989.5,3172.56005859375,,,,,,,5023.60009765625,,4.367000102996826
2002-07-29,893.5,361.8699951171875,3035.199951171875,3395.830078125,,,,,,,5272.2998046875,,4.5329999923706055
2002-07-30,905.5,355.9200134277344,3083.800048828125,3379.85009765625,,,,,,,5215.39990234375,,4.580999851226807
2002-07-31,908.0,363.5899963378906,3086.199951171875,3415.3798828125,,,,,,,5196.7001953125,,4.465000152587891
2002-08-01,883.75,342.0400085449219,3077.300048828125,3240.7099609375,,,,,,,5095.7001953125,,4.401000022888184
2002-08-02,864.0,336.2099914550781,3053.89990234375,3245.3701171875,,,,,,,5036.7998046875,,4.261000156402588
2002-08-05,833.75,323.1600036621094,3009.199951171875,3115.3798828125,,,,,,,4849.0,,4.23799991607666
2002-08-06,861.75,338.32000732421875,2985.60009765625,3284.7900390625,,,,,,,5127.2001953125,,4.36899995803833
2002-08-07,876.25,337.1600036621094,3051.0,3270.510009765625,,,,,,,5054.2001953125,,4.291999816894531
2002-08-08,905.5,353.8999938964844,3077.10009765625,3388.449951171875,,,,,,,5254.0,,4.414999961853027
2002-08-09,907.75,361.6300048828125,3106.800048828125,3447.93994140625,,,,,,,5324.0,,4.267000198364258
2002-08-12,902.25,352.2900085449219,3103.800048828125,3364.43994140625,,,,,,,5244.7998046875,,4.2170000076293945
2002-08-13,885.5,357.44000244140625,3110.300048828125,3390.22998046875,,,,,,,5324.7998046875,,4.116000175476074
2002-08-14,918.0,347.2200012207031,3096.199951171875,3240.81005859375,,,,,,,5266.7998046875,,4.063000202178955
2002-08-15,930.0,364.2200012207031,3128.0,3375.010009765625,,,,,,,5424.10009765625,,4.163000106811523
2002-08-16,927.5,369.1099853515625,3133.300048828125,3374.090087890625,,,,,,,5401.60009765625,,4.316999912261963
2002-08-19,948.75,386.1099853515625,3148.199951171875,3493.010009765625,,,,,,,5534.7998046875,,4.297999858856201
2002-08-20,939.75,379.4200134277344,3176.699951171875,3440.6201171875,,,,,,,5379.5,,4.158999919891357
2002-08-21,952.0,380.6600036621094,3164.300048828125,3485.2099609375,,,,,,,5486.39990234375,,4.190000057220459
2002-08-22,961.0,395.6499938964844,3195.699951171875,3592.60009765625,,,,,,,5511.39990234375,,4.289999961853027
2002-08-23,940.75,390.32000732421875,3184.5,3526.090087890625,,,,,,,5493.2998046875,,4.228000164031982
2002-08-26,947.75,379.8699951171875,3176.89990234375,3471.280029296875,,,,,,,5424.2001953125,,4.205999851226807
2002-08-27,936.25,394.95001220703125,3160.300048828125,3570.5,,,,,,,5491.0,,4.2820000648498535
2002-08-28,916.5,377.3599853515625,3137.699951171875,3419.739990234375,,,,,,,5265.89990234375,,4.2179999351501465
2002-08-29,916.5,365.82000732421875,3130.800048828125,3331.77001953125,,,,,,,5129.2998046875,,4.160999774932861
2002-08-30,912.25,371.5899963378906,3120.10009765625,3366.2099609375,,,,,,,5230.5,,4.13700008392334
2002-09-02,908.5,363.8999938964844,3131.0,3272.760009765625,,,,,,,5096.0,,
2002-09-03,877.75,349.739990234375,3143.199951171875,3126.60009765625,,,,,,,4913.89990234375,,3.9800000190734863
2002-09-04,890.5,349.7099914550781,3093.199951171875,3168.699951171875,,,,,,,4960.0,,3.953000068664551
2002-09-05,883.25,344.8900146484375,3113.5,3139.389892578125,,,,,,,4958.60009765625,,3.9100000858306885
2002-09-06,894.75,356.1099853515625,3089.5,3246.669921875,,,,,,,5104.5,,4.035999774932861
